"crmse_rf"
11.7975817307541
8.24820118321168
11.6093723653939
10.3951101876381
18.4575565419266
39.4749840628068
11.4405487863134
32.858921893729
19.9186532564434
43.7080655144987
22.0799275426679
23.1529115309248
18.6981549830118
12.0535574366672
17.6179857708876
48.5962435350422
57.2578233738481
9.01312498428548
7.94597348022516
15.4671131901794
12.8464882324805
27.0234275855049
92.1042820069545
9.57412547044332
14.0061868822986
18.8073749039643
7.40142221197381
34.0019501873816
13.7367260864305
27.6766495458215
120.82778986593
13.124269691752
108.569719232821
18.50408680122
15.235462758467
33.5759791274009
18.7445561804202
17.5583852451127
16.4139732658542
9.35282214190699
15.2194826037175
79.5451019735117
7.8545453552919
12.5453258776578
29.2644762045522
11.8010323944448
7.5206708681569
8.07762555932418
16.778321624998
23.1630116917415
6.8024071879344
42.2618453494563
18.6095698975575
21.5593263873798
27.6991540598791
62.9981152988517
8.26936803920883
7.18520651750589
9.61269307505232
6.83882218628378
16.8590396212392
17.9378245482709
17.1343018535837
102.10644689893
12.5359503161725
14.931104922993
9.76171810369149
53.2460777540449
16.1070563539668
14.2937487650763
9.74676651345983
7.32038573850517
3.92123902541934
11.7259056896416
92.1034051836759
7.24785514061345
21.8801256003245
23.8777012595095
17.4677265797459
76.0262948436179
13.0033832749762
5.28773872294688
14.6636734422268
74.8763251553717
17.2638113194564
11.7927598638209
18.0368095465331
14.6652697072336
19.6269199125887
38.3369491524831
27.0966482547191
20.3260588150385
8.24905223408245
8.97736620346797
13.415748389574
47.5428640477072
78.2199590686401
10.585509628188
32.7897539353885
17.3545688098004
18.2042544586385
102.362905217037
24.0617596118745
91.0765590468463
57.3163304616137
16.4466181946609
37.2742949099042
9.48639458970731
59.7155661304688
21.8144592300421
15.1907803392074
76.016754692441
29.8468014352062
34.5494052500856
19.2425364392213
19.85119687898
12.1671930524995
16.2015779156867
15.0307835118835
25.2927603859085
16.372107369094
18.6425401685462
75.2214178710054
19.2655320015594
59.6028749797997
14.3979512774115
33.1383693015832
23.1433748464133
9.15749065854017
34.2405980460549
31.9446092466855
12.8236258093322
17.2987457203475
24.7582552739555
